# c_x,c_y,i_x,i_y,o_x,o_y,i_d,o_d,vel
-5.511697896126096,1.6265308221862402,-5.807100678969634,0.606859037396488,-5.164432956374947,2.634225696185612,1.0615994314278925,1.0658526621747393,0.0
-5.414439783962189,1.6039483784010558,-5.711124896110503,0.5787602443828099,-5.164432956374947,2.634225696185612,1.0672547802199204,1.0601767613853723,0.0
-5.31721324083109,1.5812472425653314,-5.615148866241677,0.5506622854663488,-5.068457485571022,2.606110756994178,1.0727865541138693,1.054620618508122,0.0
-5.220429474900927,1.5567904029445523,-5.519172588176458,0.522565164248883,-4.972481775185903,2.577996697428146,1.0765079154770163,1.0508759953899813,0.0
-5.124497190901395,1.5289507862789142,-5.423196060728136,0.4944688843321914,-4.876505822654352,2.549883525399003,1.0767422255540469,1.050620472165038,0.0
-5.029538131006619,1.4972405405074087,-5.327219282710017,0.4663734493180519,-4.780529625411117,2.5217712488182347,1.072986965334,1.0543568694378522,0.0
-4.935125094396587,1.463351078715731,-5.231242252935398,0.43827886280824335,-4.684553180890937,2.4936598755973254,1.0669856697287863,1.0603407474814317,0.0
-4.8407689643444165,1.429219615792979,-5.135264970217579,0.4101851284045446,-4.588576486528571,2.4655494136477625,1.0607352091649713,1.0665741867252518,0.0
-4.745980624123208,1.3967833666282423,-5.039287433369859,0.3820922497087338,-4.4925995397587535,2.4374398708810276,1.0562324304365074,1.0710592578178548,0.0
-4.6502739572374345,1.3679676788205515,-4.943309641205538,0.3540002303225898,-4.396622338016249,2.4093312552086106,1.0554619361645026,1.07181026406788,0.0
-4.553485529272267,1.3434215444500086,-4.847331592537912,0.325909073847891,-4.300644878735788,2.381223574541994,1.0590926006386516,1.068157969696784,0.0
-4.4560579956519435,1.3213965925037239,-4.751353286180286,0.297818783886416,-4.2046671593521365,2.3531168367926645,1.06532194143462,1.061905840953494,0.0
-4.3585008553835305,1.299880054963437,-4.655374720945952,0.26972936403994285,-4.108689177300025,2.3250110498721046,1.07207487521354,1.05513005417784,0.0
-4.2613236074740755,1.2768591638108833,-4.559395895648211,0.24164081791024888,-4.012710930014217,2.2969062216918052,1.0772762471467614,1.0499067880937263,0.0
-4.165032516959316,1.2503339484851612,-4.463416809100368,0.213553149099116,-3.9167324149294473,2.268802360163245,1.078864037667436,1.0482990252089917,0.0
-4.0698150098001005,1.2195661470332166,-4.367437460115719,0.18546636120832122,-3.820753629480476,2.2406994731979153,1.0760768977981858,1.0510684283008873,0.0
-3.9752748701110883,1.1861270824911987,-4.271457847507563,0.15738045783964322,-3.72477457110204,2.2125975687072974,1.0705344337439169,1.056594557470526,0.0
-3.880953539194427,1.1518347806031322,-4.175477970089202,0.12929544259486017,-3.6287952372288927,2.184496654602879,1.064110585497713,1.0630025189353083,0.0
-3.7863924583522897,1.118507267113051,-4.079497826673929,0.10121131907575043,-3.5328156252957883,2.1563967387961447,1.0586792728829983,1.068417411732688,0.0
-3.691133068886831,1.0879625677649822,-3.983517416075048,0.07312809088409314,-3.4368357327374626,2.1282978291985795,1.0561143981344008,1.0709643277694996,0.0
-3.594793264944509,1.0617153516252331,-3.887536737105859,0.04504576162166627,-3.3408555569886764,2.1001999337216706,1.0579772189093222,1.0690811881114897,0.0
-3.4975957139282627,1.0388806124108494,-3.791555788579656,0.01696433489024889,-3.244875095484165,2.0721030602769,1.063355727755587,1.063680561898675,0.0
-3.4000505148315723,1.017432846148005,-3.695574569309744,-0.011116185708381377,-3.148894345658688,2.044007216775757,1.0701624071644116,1.0568511530690419,0.0
-3.302669512664032,0.9953396208585286,-3.599593078109419,-0.03919579657244512,-3.0529133049469834,2.0159124111297233,1.0763025288625314,1.0506888138431538,0.0
-3.2059645524352063,0.9705685045642414,-3.5036113137919798,-0.06727449410016381,-2.956931970783811,1.9878186512502882,1.0796812883545313,1.0472894001453192,0.0
-3.110364821718583,0.9414145325560777,-3.4076292751707293,-0.0953522746897593,-2.8609503406039045,1.9597259450489326,1.0785414075931112,1.0484110435334502,0.0
-3.0156620739848368,0.9086980882934876,-3.3116469610589645,-0.12342913473945254,-2.764968411842026,1.9316343004371466,1.0737288567892607,1.053207390001319,0.0
-2.921351635139702,0.8744139241706899,-3.215664370269984,-0.15150507064746527,-2.6689861819329113,1.9035437253264107,1.067300224861103,1.0596209084380521,0.0
-2.8269271869292467,0.840563306314891,-3.1196815016170847,-0.17958007881201982,-2.57300364831132,1.8754542276282156,1.0613188093059212,1.0655873415544084,0.0
-2.731882411099561,0.8091475008533069,-3.0236983539135656,-0.2076541556313381,-2.4770208084119893,1.8473658152540409,1.0578478875104607,1.0690424242664922,0.0
-2.635791354382815,0.7818504827747547,-2.9277149259727353,-0.23572729750363805,-2.38103765966967,1.8192784961153752,1.058623592485127,1.0682491880801337,0.0
-2.538834579635552,0.7579616246310454,-2.8317312166078867,-0.26379950082714376,-2.2850541995191214,1.7911922781237066,1.0629130902605768,1.0639408182079075,0.0
-2.4414694892798723,0.7356773013245711,-2.735747224632319,-0.29187076200007633,-2.1890704253950757,1.7631071691905138,1.068856589055051,1.0579779869321242,0.0
-2.344154902324546,0.7131882948940949,-2.6397629488593313,-0.3199410774206569,-2.0930863347322926,1.7350231772272884,1.0745884873362381,1.0522271391604179,0.0
-2.2473496377783726,0.6886853873783878,-2.543778388102225,-0.3480104434871071,-1.9971019249655115,1.7069403101455127,1.0782431310944949,1.0485547222284357,0.0
-2.151441907599075,0.660638365077445,-2.447793541174297,-0.3760788565976488,-1.9011171935294897,1.6788585758566732,1.078242499830362,1.0485393936869114,0.0
-2.0563031579678848,0.6295590179094178,-2.351808406888847,-0.40414631315050287,-1.8051321378589638,1.6507779822722526,1.0751139770282685,1.0516534859528859,0.0
-1.961575186117802,0.5968665952343151,-2.2558229840591735,-0.43221280954389113,-1.709146755388695,1.6226985373037421,1.0703206005361259,1.0564332851677345,0.0
-1.8668987475239285,0.5639844629259547,-2.1598372714985783,-0.4602783421760349,-1.6131610435534192,1.5946202488626202,1.065329654493783,1.061410827940583,0.0
-1.7719145976613475,0.5323359868581478,-2.0638512680203585,-0.4883429074451556,-1.5171749997878963,1.5665431248603778,1.0616084140475337,1.0651181469768936,0.0
-1.6762669598094415,0.5033307787313757,-1.9678649724378143,-0.5164065017494746,-1.421188621526858,1.5384671732084958,1.0606099764622698,1.066101455693639,0.0
-1.579847126298563,0.4773985130131015,-1.8718783835642465,-0.5444691214872136,-1.3252019062050724,1.5103924018184636,1.0627773603438517,1.063917554336654,0.0
-1.482953633829108,0.4533536318313109,-1.7758915002129487,-0.5725307630565941,-1.229214851257271,1.482318818601763,1.0668886470649315,1.0597890003989425,0.0
-1.3859230518073875,0.42985973015435636,-1.6799043211972262,-0.6005914228558373,-1.1332274541182072,1.454246431469881,1.071566407411178,1.0550939194799647,0.0
-1.2890919496396844,0.40558040295058306,-1.5839168453303756,-0.6286510972831646,-1.0372397122226364,1.4261752483343058,1.075433175606358,1.05121043940583,0.0
-1.1927937533605506,0.37919168394356995,-1.487929071425698,-0.6567097827367978,-0.9412516230052951,1.3981052771065172,1.0771242753925625,1.0495038607246228,0.0
-1.097150338117602,0.3502067428695369,-1.391940998296483,-0.6847674756149601,-0.845263183900942,1.3700365256980058,1.0761380795494115,1.0504760465633327,0.0
-1.0019417513009732,0.3194914090073653,-1.2959526247560444,-0.7128241723158687,-0.7492743923443144,1.341969002020252,1.073367529391746,1.053233697949111,0.0
-0.9069169459286576,0.2880345563514274,-1.199963949617676,-0.7408798692377481,-0.6532852457701714,1.3139027139847461,1.069832436205135,1.0567566021422643,0.0
-0.8118248750186481,0.2568250588960952,-1.1039749716946772,-0.7689345627788183,-0.557295741613251,1.28583766950297,1.0665526149452145,1.0600245433668403,0.0
-0.7164165550808559,0.22684369318982583,-1.0079856898003463,-0.7969882493373017,-0.4613058773083111,1.257773876486412,1.064539528087118,1.0620256591747206,0.0
-0.6205746141803004,0.1985547726671993,-0.9119961027479814,-0.8250409253114196,-0.3653156502900877,1.2297113428465531,1.0642718811090235,1.0622810413776353,0.0
-0.5243902956099341,0.1716039739030526,-0.8160062093508834,-0.8530925870993931,-0.26932505799334266,1.2016500764948845,1.0653839135622463,1.0611565619196024,0.0
-0.4279733387817969,0.1455643919784174,-0.7200160084223513,-0.8811432310994439,-0.1733340978528119,1.1735900853428862,1.067434992951315,1.0590929936688216,0.0
-0.3314334831079569,0.1200091219743332,-0.6240254987756838,-0.9091928537097942,-0.07734276730325398,1.1455313773020472,1.0699844832447873,1.0565311107726962,0.0
